date,open,high,low,close,adj_close,volume,ticker,7_close_sma,14_close_sma,21_close_sma,7_close_std,14_close_std,21_close_std,above_7_close_sma_ind,7_close_sma_pct_diff,above_14_close_sma_ind,14_close_sma_pct_diff,above_21_close_sma_ind,21_close_sma_pct_diff,cum_days_above_above_7_close_sma_ind,cum_days_above_above_14_close_sma_ind,cum_days_above_above_21_close_sma_ind,upper_bollinger_band,lower_bollinger_band,bol_pct_from_top,bol_pct_from_bottom,bol_range,bol_range_pct,target_20_days_ahead,target_20_days_ahead_ind
2019-01-30,40.8125,41.537498474121094,40.057498931884766,41.3125,39.60165023803711,244439200,AAPL,39.06821387154715,38.76232147216797,,1.0824247582398854,0.8915994453147863,,1.0,-0.05432462640733071,1.0,-0.06172898100652424,,,1.0,7.0,0.0,,,,,,,43.287498474121094,1
2019-01-31,41.52750015258789,42.25,41.13999938964844,41.61000061035156,39.886837005615234,162958400,AAPL,39.5374995640346,38.98803574698312,38.54154750279018,1.3781975436565563,1.1646333063102088,1.3353497500210632,1.0,-0.0498077629395991,1.0,-0.06301285327826112,1.0,-0.07374316420456928,2.0,8.0,1.0,41.21224700283231,35.870848002748055,0.009651344841544729,0.15999489633375363,5.341399000084252,0.1283681548121737,43.74250030517578,1
2019-02-01,41.7400016784668,42.244998931884766,41.48249816894531,41.630001068115234,39.906005859375,130672400,AAPL,39.9874997820173,39.24214308602469,38.64392852783203,1.4854475022267917,1.326377484854309,1.4849396104285464,1.0,-0.0394547500349679,1.0,-0.057359066077935394,1.0,-0.07172886052530658,3.0,9.0,2.0,41.613807748689126,35.674049306974936,0.0003891333262242558,0.1669547437659622,5.93975844171419,0.1426797571298527,43.962501525878906,1
2019-02-04,41.852500915527344,42.915000915527344,41.81999969482422,42.8125,41.03954315185547,125982000,AAPL,40.64999989100865,39.62160737173898,38.989880879720054,1.573872556068307,1.5333995907384783,1.5712525509525805,1.0,-0.050510951450892905,1.0,-0.07453179861631576,1.0,-0.08928745390434911,4.0,10.0,3.0,42.13238598162521,35.8473757778149,0.016142309592231507,0.19429941721133348,6.285010203810316,0.14680315804520447,43.88249969482422,1
2019-02-05,43.21500015258789,43.77000045776367,43.087501525878906,43.54499816894531,41.741695404052734,144406400,AAPL,41.23642839704241,39.99857139587402,39.29845228649321,1.7968524404866288,1.8003643485695264,1.7947293783953109,1.0,-0.05301572784424391,1.0,-0.0814428045056268,1.0,-0.09752086487583278,5.0,11.0,4.0,42.88791104328383,35.70899352970259,0.0153210335891234,0.21944064687022813,7.17891751358124,0.16486204651401223,43.630001068115234,1
2019-02-06,43.662498474121094,43.89250183105469,43.212501525878906,43.560001373291016,41.756072998046875,112958400,AAPL,41.87714276994978,40.343214307512554,39.611666724795384,1.6943872915321987,1.9915460419024127,1.9385311321529568,1.0,-0.0386331163977669,1.0,-0.07384726731782998,1.0,-0.09064128843018282,6.0,12.0,5.0,43.4887289891013,35.73460446048947,0.0016388702509007036,0.21898652667203344,7.754124528611825,0.1780101993606983,43.125,0
2019-02-07,43.099998474121094,43.48500061035156,42.584999084472656,42.73500061035156,40.96523666381836,126966800,AAPL,42.45785740443638,40.61250005449568,39.85202389671689,0.9412072865804949,2.0450180242470894,1.9999706624148499,1.0,-0.006485157410950126,1.0,-0.04966656196424046,1.0,-0.06746172159726938,7.0,13.0,6.0,43.851965221546585,35.85208257188719,-0.02547125551960905,0.19198098254580898,7.999882649659398,0.1871974385258722,43.227500915527344,1
2019-02-08,42.247501373291016,42.665000915527344,42.10499954223633,42.602500915527344,41.01338195800781,95280000,AAPL,42.64214324951172,40.85517856052944,40.05559539794922,0.7944155283824383,2.0666181130847083,2.0538784456530066,0.0,0.0009305165925113101,1.0,-0.04101454885154543,1.0,-0.059783004820025853,0.0,14.0,7.0,44.16335228925523,35.94783850664321,-0.03534268330684753,0.18511995951173388,8.215513782612021,0.19284111510030413,44.724998474121094,1
2019-02-11,42.76250076293945,42.8025016784668,42.3125,42.35749816894531,40.77751541137695,83973600,AAPL,42.748928615025115,41.143214089529856,40.241666702997115,0.6736045804370042,1.9653830615893284,2.0780048421947996,0.0,0.009241113451001315,1.0,-0.028667511819801428,1.0,-0.04995175724281642,0.0,15.0,8.0,44.39767638738672,36.08565701860751,-0.04595236472828146,0.17380426652904601,8.312019368779204,0.19623489885134948,45.227500915527344,1
2019-02-12,42.525001525878906,42.75,42.42499923706055,42.72249984741211,41.12889862060547,89134000,AAPL,42.90499986921038,41.44624982561384,40.463095347086586,0.46559115730387096,1.8466456096952462,2.083046813853405,0.0,0.004271754285214646,1.0,-0.02987301834762779,1.0,-0.05288558741635496,0.0,16.0,9.0,44.629188974793394,36.29700171937978,-0.04272291679909723,0.1770255895434365,8.332187255413615,0.19503042390246114,45.4275016784668,1
2019-02-13,42.84749984741211,43.119998931884766,42.47999954223633,42.54499816894531,40.9580192565918,89960800,AAPL,42.86678532191685,41.75839260646275,40.703333355131605,0.4850211836564805,1.6046423994495442,2.014001807188058,0.0,0.007563454385254076,1.0,-0.018488790606100647,1.0,-0.043287457822903,0.0,17.0,10.0,44.73133696950772,36.67532974075549,-0.048877117222156485,0.16004405330995986,8.056007228752236,0.18935262840444833,45.932498931884766,1
2019-02-14,42.4275016784668,42.814998626708984,42.345001220703125,42.70000076293945,41.10724639892578,87342800,AAPL,42.74607140677316,41.991249901907786,40.9144047328404,0.3823860984325454,1.4735087373039142,1.9779016337346602,0.0,0.0010789377754225615,1.0,-0.016598380523843326,1.0,-0.04181723649168689,0.0,18.0,11.0,44.870208000309724,36.95860146537108,-0.048366328886982,0.1553467682738987,7.911606534938642,0.18528352209785792,46.529998779296875,1
2019-02-15,42.8125,42.92499923706055,42.4375,42.60499954223633,41.01578140258789,98507200,AAPL,42.60964257376535,42.24339267185756,41.098690396263486,0.13193702088735748,1.2155429270077445,1.9446981849946636,0.0,0.0001089785607066851,1.0,-0.008487428101490502,1.0,-0.03535522032994198,0.0,19.0,12.0,44.98808676625281,37.20929402627416,-0.05297151746857842,0.14500961808499158,7.778792739978655,0.18257934100591117,47.005001068115234,1
2019-02-19,42.4275016784668,42.86000061035156,42.372501373291016,42.73249816894531,41.138519287109375,75891200,AAPL,42.60928508213589,42.53357124328613,41.278095063709074,0.13154354805678217,0.6504025595790358,1.9115152061626832,1.0,-0.0028833579146787525,1.0,-0.004655167242334168,1.0,-0.034035059206840024,1.0,20.0,13.0,45.10112547603444,37.45506465138371,-0.05251814188867088,0.14090039802845844,7.646060824650732,0.17892847720771213,46.63249969482422,1
2019-02-20,42.79750061035156,43.33000183105469,42.747501373291016,43.00749969482422,41.40327072143555,104457600,AAPL,42.66714205060686,42.654642650059294,41.45916639055525,0.1995491090139585,0.5566163270536433,1.8852375070683514,1.0,-0.007913913773934578,1.0,-0.008204546817851655,1.0,-0.03600147219103067,2.0,21.0,14.0,45.22964140469195,37.68869137641855,-0.049130208439751466,0.14112478104595594,7.5409500282734,0.17534034951538752,47.040000915527344,1
2019-02-21,42.95000076293945,43.092498779296875,42.57500076293945,42.76499938964844,41.16980743408203,68998800,AAPL,42.72535651070731,42.73714256286621,41.67059489658901,0.14656815436851084,0.4684915960430751,1.7610490130161225,1.0,-0.0009269935579778732,1.0,-0.0006513931294237496,1.0,-0.0255911261236762,3.0,22.0,15.0,45.192692922621255,38.14849687055676,-0.05371871813723306,0.12101400835676746,7.044196052064493,0.16471872214663444,48.772499084472656,1
2019-02-22,42.89500045776367,43.25,42.845001220703125,43.24250030517578,41.62950897216797,75652800,AAPL,42.79964229038784,42.852321079799104,41.89738064720517,0.24416328124256503,0.36132190739768655,1.6315145281745935,1.0,-0.010241267541482468,1.0,-0.00902304960682343,1.0,-0.031106426512752194,4.0,23.0,16.0,45.16040970355436,38.63435159085598,-0.04246882193869084,0.11927594289975008,6.526058112698379,0.1509176866888352,47.76250076293945,1
2019-02-25,43.540000915527344,43.967498779296875,43.48749923706055,43.557498931884766,41.93275451660156,87493600,AAPL,42.94428525652204,42.90553528921945,42.15369015648251,0.34658962149153916,0.4069815083162713,1.4275341784694102,1.0,-0.01407825725535039,1.0,-0.01496788517827563,1.0,-0.03222886551859949,5.0,24.0,17.0,45.008758513421334,39.29862179954369,-0.0322439371684472,0.10837217534154164,5.710136713877645,0.1310942284084575,47.185001373291016,1
2019-02-26,43.4275016784668,43.82500076293945,43.29249954223633,43.58250045776367,41.95682907104492,68280800,AAPL,43.07035664149693,42.90821402413504,42.3509521484375,0.3994020457464071,0.41161127401323433,1.3156233429325082,1.0,-0.011751134305914124,1.0,-0.015471494901539429,1.0,-0.028257862591424265,6.0,25.0,18.0,44.982198834302515,39.719705462572485,-0.03111671756409251,0.09725135043690258,5.262493371730031,0.12074785330020192,46.6974983215332,1
2019-02-27,43.3025016784668,43.75,43.182498931884766,43.717498779296875,42.086788177490234,111341600,AAPL,43.22928510393415,42.91946383884975,42.57202348254976,0.4046726842675735,0.43242190770431715,1.1119029767352673,1.0,-0.011167465865954851,1.0,-0.018254359529485398,1.0,-0.026201757390785896,7.0,26.0,19.0,44.79582943602029,40.34821752907923,-0.024072121675156044,0.0835050829144901,4.447611906941063,0.10173527834687791,47.11750030517578,1
2019-02-28,43.58000183105469,43.727500915527344,43.22999954223633,43.287498474121094,41.67282485961914,112861600,AAPL,43.308570861816406,42.958927971976145,42.79190444946289,0.34037915286391224,0.4394465174650253,0.6707222628325858,0.0,0.00048680077246565645,1.0,-0.00759042480455141,1.0,-0.011448894995733871,0.0,27.0,20.0,44.133348975128065,41.450459923797716,-0.019165790057846355,0.04431889425836477,2.682889051330349,0.06197838050018718,47.18000030517578,1
2019-03-01,43.56999969482422,43.787498474121094,43.22249984741211,43.74250030517578,42.1108512878418,103544800,AAPL,43.41357094900949,43.040356499808176,42.90761874970936,0.3453557567379864,0.4726837473419888,0.6095562421992358,1.0,-0.007519674318373859,1.0,-0.01605175288264271,1.0,-0.019086278782459942,1.0,28.0,21.0,44.12673123410783,41.688506265310885,-0.008707441457504905,0.04927003205135305,2.438224968796945,0.05574041153995133,47.48749923706055,1
2019-03-04,43.92250061035156,44.4375,43.49250030517578,43.962501525878906,42.322654724121094,109744800,AAPL,43.584642682756694,43.154999596732,43.019642602829705,0.25542270072426443,0.48869074841965926,0.5743084914452897,1.0,-0.008595025988222704,1.0,-0.018367970454810534,1.0,-0.021446889742936515,2.0,29.0,22.0,44.168259585720286,41.871025619939125,-0.004658505038942051,0.049950434100277,2.2972339657811602,0.05225439604315677,47.810001373291016,1
2019-03-05,43.98500061035156,44.0,43.6349983215332,43.88249969482422,42.24563217163086,78949600,AAPL,43.67607116699219,43.23785672869001,43.1269044421968,0.2253100660813716,0.5076892233683491,0.5083510837626,1.0,-0.0047041196209790526,1.0,-0.014690206132679351,1.0,-0.017218600988597177,3.0,30.0,23.0,44.143606609722006,42.1102022746716,-0.005914942954395652,0.0420871267393228,2.033404335050406,0.046337477335873796,48.505001068115234,1
2019-03-06,43.66749954223633,43.872501373291016,43.48500061035156,43.630001068115234,42.002559661865234,83241600,AAPL,43.686428615025115,43.31535693577358,43.165833064488005,0.22056741117302958,0.4755858547078397,0.5143368720345786,0.0,0.0012933198608404695,1.0,-0.007211646221379486,1.0,-0.010638734638180991,0.0,31.0,24.0,44.194506808557165,42.137159320418846,-0.012773210545990898,0.03542815348193118,2.057347488138319,0.047154422135502236,48.837501525878906,1
2019-03-07,43.467498779296875,43.61000061035156,43.005001068115234,43.125,41.51639175415039,99185600,AAPL,43.62107140677316,43.34571402413504,43.14583315168108,0.3072458224379018,0.4459247583768995,0.5069689139703583,0.0,0.011503105084595067,0.0,0.005118006356754634,0.0,0.0004830875752135366,0.0,0.0,0.0,44.1597709796218,42.131895323740366,-0.02343243537425288,0.023571326868365272,2.027875655881431,0.04702320361464187,48.92250061035156,1
2019-03-08,42.58000183105469,43.26750183105469,42.375,43.227500915527344,41.61506652832031,95997600,AAPL,43.55107171194894,43.39017840794155,43.12999979654948,0.336080289244625,0.3944492584219902,0.4985087413815642,0.0,0.007485299625668906,0.0,0.003763287004078686,1.0,-0.0022555344841330704,0.0,0.0,1.0,44.127017279312604,42.13298231378635,-0.020384708037063826,0.025977714883545167,1.9940349655262537,0.04612885138613218,49.25,1
2019-03-11,43.872501373291016,44.779998779296875,43.837501525878906,44.724998474121094,43.05670166015625,128044000,AAPL,43.75642885480608,43.53249985831125,43.22476159958613,0.5309005028095083,0.48740274028775765,0.5987336612979454,1.0,-0.021656112964999807,1.0,-0.02666291015079303,1.0,-0.03354358693613002,1.0,1.0,2.0,44.42222892218202,42.02729427699024,0.006815721752041259,0.06418933798952264,2.394934645191782,0.05354800954498737,50.025001525878906,1
2019-03-12,45.0,45.66749954223633,44.842498779296875,45.227500915527344,43.54046630859375,129870400,AAPL,43.96857179914202,43.691071374075754,43.34976159958613,0.7681100902886696,0.6405330148133501,0.7233695926743171,1.0,-0.027835478213502518,1.0,-0.03397113504726301,1.0,-0.04151764475000108,2.0,2.0,3.0,44.796500784934764,41.9030224142375,0.009621290124016246,0.07933743939578641,2.8934783706972667,0.06397608340335886,49.875,1
2019-03-13,45.5625,45.82500076293945,45.22999954223633,45.4275016784668,43.733001708984375,124130000,AAPL,44.177857535226,43.88125010899135,43.49595224289667,0.9453213363799672,0.7330076410833432,0.8169725418792673,1.0,-0.027508537715450476,1.0,-0.034037785754094996,1.0,-0.04251938504656316,3.0,3.0,4.0,45.129897326655204,41.86200715913814,0.006594394612899235,0.08517256484559987,3.2678901675170664,0.07193638317702351,50.154998779296875,1
2019-03-14,45.974998474121094,46.025001525878906,45.63999938964844,45.932498931884766,44.21916961669922,94318000,AAPL,44.4707145690918,44.07339286804199,43.64880934215727,1.1367327489403116,0.8887181472424265,0.953853832999313,1.0,-0.0318246208411328,1.0,-0.04047474243889326,1.0,-0.04971838334147838,4.0,4.0,5.0,45.5565170081559,41.74110167615864,0.008253087558505623,0.10041415025996137,3.815415331997258,0.08306570338477115,49.73749923706055,1
2019-03-15,46.212501525878906,46.83250045776367,45.935001373291016,46.529998779296875,44.79438018798828,156171600,AAPL,44.88499995640346,44.285714285714285,43.83857127598354,1.296494867439145,1.0885876508404204,1.107325488260058,1.0,-0.03535351098322703,1.0,-0.04823306581691045,1.0,-0.05784284491558733,5.0,5.0,6.0,46.05322225250366,41.62392029946342,0.01035272893998851,0.1178668045810356,4.4293019530402375,0.09519239349327079,49.717498779296875,1
2019-03-18,46.45000076293945,47.09749984741211,46.4474983215332,47.005001068115234,45.25165939331055,104879200,AAPL,45.43928582327707,44.530178615025115,44.043571290515715,1.2471012227952558,1.2850810078372905,1.2722186217236988,1.0,-0.03330954598999536,1.0,-0.05265019459320597,1.0,-0.06300244038518565,6.0,6.0,7.0,46.58800853396311,41.49913404706832,0.008950640889664463,0.13267426290876738,5.088874486894795,0.1082624055155424,49.807498931884766,1
2019-03-19,47.087501525878906,47.247501373291016,46.47999954223633,46.63249969482422,44.89304733276367,126585600,AAPL,45.92571422031948,44.73839296613421,44.23535701206752,0.8373616827415867,1.3761985528765255,1.345946674539605,1.0,-0.015156499847319704,1.0,-0.04061773958259929,1.0,-0.051404979326526656,7.0,7.0,8.0,46.927250361146726,41.54346366298831,-0.00628101293074157,0.12249907887121614,5.383786698158417,0.11545138547989886,49.8125,1
2019-03-20,46.557498931884766,47.372501373291016,46.182498931884766,47.040000915527344,45.28536605834961,124140800,AAPL,46.25642885480608,45.00642885480608,44.44047619047619,0.7350010063537583,1.4360065068243042,1.4310021018953105,1.0,-0.016657568993852068,1.0,-0.04323069772836685,1.0,-0.055262004133870724,8.0,8.0,9.0,47.30248039426681,41.57847198668557,-0.0055489580366968605,0.1313547292115662,5.724008407581238,0.12168384983368082,50.782501220703125,1
2019-03-21,47.505001068115234,49.08250045776367,47.45249938964844,48.772499084472656,46.953224182128906,204136800,AAPL,46.762857164655415,45.36571448189871,44.71499997093564,1.0581420935862353,1.700363179981037,1.674600125444899,1.0,-0.04120440735129438,1.0,-0.06985052368699585,1.0,-0.08319235613720632,9.0,9.0,10.0,48.06420022182544,41.365799720045835,0.014736516146701462,0.17905369688374573,6.698400501779602,0.13733970224035788,50.96500015258789,1
2019-03-22,48.834999084472656,49.42250061035156,47.69499969482422,47.76250076293945,45.98089599609375,169630800,AAPL,47.096428462437224,45.637142998831614,44.95297622680664,0.9269315432727284,1.7613413592539153,1.737544010198283,1.0,-0.013945507246535538,1.0,-0.0444984607204022,1.0,-0.05882281059941519,10.0,10.0,11.0,48.42806424720321,41.47788820641007,-0.013743342720996643,0.1515171776647526,6.9501760407931386,0.14551532959484434,51.13249969482422,1
2019-03-25,47.877498626708984,47.994998931884766,46.650001525878906,47.185001373291016,45.42494583129883,175381200,AAPL,47.27535738263811,45.87303597586496,45.14071437290737,0.7728968036483541,1.729122931522811,1.7563774406722772,0.0,0.0019149307347110511,1.0,-0.02780471249850791,1.0,-0.04332493251851022,0.0,11.0,12.0,48.653469254251924,41.62795949156281,-0.030182182349361986,0.13349301646299794,7.025509762689111,0.14889285913353578,51.869998931884766,1
2019-03-26,47.915000915527344,48.220001220703125,46.14500045776367,46.6974983215332,44.95563507080078,199202000,AAPL,47.299285888671875,46.09214292253767,45.290238153366815,0.7481722671125783,1.613516991521033,1.748495565231377,0.0,0.01288693374953609,1.0,-0.012963336811479542,1.0,-0.030135665051621685,0.0,12.0,13.0,48.78722928382957,41.79324702290406,-0.04283356511473391,0.11734554378944173,6.993982260925506,0.14977209727101018,51.790000915527344,1
2019-03-27,47.1875,47.439998626708984,46.63750076293945,47.11750030517578,45.359962463378906,119393600,AAPL,47.31535720825195,46.37732151576451,45.458571479434056,0.7419798828386904,1.3854609642206392,1.7460268538193102,0.0,0.004199223256638573,1.0,-0.01570921174971518,1.0,-0.03520833692358449,0.0,13.0,14.0,48.950625187072674,41.96651777179544,-0.037448446774506206,0.12274028932755954,6.984107415277236,0.1482274604985792,51.31999969482422,1
2019-03-28,47.23749923706055,47.38999938964844,46.88249969482422,47.18000030517578,45.42013168334961,83121600,AAPL,47.39357158115932,46.6596429007394,45.623452504475914,0.6846421899898433,1.0583214361003521,1.7368545958038435,0.0,0.004526733247183001,1.0,-0.011029194596662517,1.0,-0.03299168695700727,0.0,14.0,15.0,49.0971616960836,42.149743312868225,-0.039048314091459035,0.11934252967969639,6.947418383215378,0.14725346202367928,51.07500076293945,1
2019-03-29,47.45750045776367,47.52000045776367,47.1349983215332,47.48749923706055,45.71615219116211,94256000,AAPL,47.45749991280692,46.8569643838065,45.823452540806365,0.6667848150792335,0.9181072384174265,1.6957486019963455,1.0,-0.0006317309762695622,1.0,-0.013277912363975575,1.0,-0.035041784111375485,1.0,15.0,16.0,49.21494974479906,42.43195533681367,-0.035100117275260745,0.11914473090191824,6.7829944079853846,0.1428374733763986,51.15250015258789,1
2019-04-01,47.90999984741211,47.91999816894531,47.095001220703125,47.810001373291016,46.026641845703125,111448000,AAPL,47.320000239780974,47.04142870221819,46.017143067859465,0.3937645818056769,0.8196960430164233,1.6783838067416064,1.0,-0.010248925317617341,1.0,-0.01607556262280696,1.0,-0.037499649737160023,2.0,16.0,17.0,49.37391068134268,42.66037545437625,-0.03167481138257555,0.12071215651681522,6.713535226966428,0.1404211469175346,50.16749954223633,1
2019-04-02,47.772499084472656,48.6150016784668,47.76250076293945,48.505001068115234,46.69571685791016,91062800,AAPL,47.42607171194894,47.26125008719308,46.23345256987072,0.585941610431424,0.7643752749447187,1.6929965121668973,1.0,-0.02224367245454051,1.0,-0.025641706082545235,1.0,-0.04683122251774807,3.0,17.0,18.0,49.619445594204514,42.84745954553693,-0.022459834299709436,0.1320391356356998,6.771986048667586,0.13961418203367798,52.630001068115234,1
2019-04-03,48.3125,49.125,48.287498474121094,48.837501525878906,47.01581573486328,93087200,AAPL,47.662143162318635,47.468750272478374,46.469405038016184,0.775013605119511,0.7702000080411885,1.694250430678426,1.0,-0.024066717723826403,1.0,-0.02802664367822405,1.0,-0.04848930460965273,4.0,18.0,19.0,49.85790589937304,43.08090417665933,-0.020466250138013953,0.13362294638974692,6.777001722713706,0.1387663478059496,52.287498474121094,1
2019-04-04,48.6974983215332,49.092498779296875,48.28499984741211,48.92250061035156,47.09764099121094,76457200,AAPL,47.98000063214983,47.63964326041086,46.721428825741725,0.7696973603076956,0.8102695929987844,1.6436440861487096,1.0,-0.019265163604542,1.0,-0.026222235861534493,1.0,-0.044990990999019154,5.0,19.0,20.0,50.00871699803915,43.4341406534443,-0.02172054099548637,0.1263605052232577,6.5745763445948455,0.13438757754757377,52.9375,1
2019-04-05,49.11249923706055,49.275001525878906,48.98249816894531,49.25,47.41292190551758,74106400,AAPL,48.28464344569615,47.80000032697405,47.01309549240839,0.7930894266705181,0.8929404858600262,1.5116916218257423,1.0,-0.019601148310738115,1.0,-0.02944161772641518,1.0,-0.04541938086480424,6.0,20.0,21.0,50.03647873605988,43.9897122487569,-0.01571810718752842,0.11957995363772245,6.046766487302975,0.12277698451376598,52.119998931884766,1
2019-04-08,49.10499954223633,50.057498931884766,49.084999084472656,50.025001525878906,48.15901565551758,103526800,AAPL,48.69107219151088,48.0423218863351,47.33678599766323,0.8589008997517724,1.0050239768270577,1.3828375977834981,1.0,-0.026665253246978105,1.0,-0.03963377469400231,1.0,-0.053737440204274955,7.0,21.0,22.0,50.102461193230226,44.57111080209623,-0.001546025195300893,0.1223638052908067,5.531350391133998,0.1105717185890044,50.71500015258789,1
2019-04-09,50.08000183105469,50.712501525878906,49.807498931884766,49.875,48.01459884643555,143072800,AAPL,49.03214372907366,48.24482182094029,47.582024165562224,0.7708278208575413,1.0709782060749728,1.3528288094122818,1.0,-0.01689937385315976,1.0,-0.03268527677312705,1.0,-0.04597445282080759,8.0,22.0,23.0,50.28768178438679,44.87636654673766,-0.008206418942837801,0.11138676853564755,5.411315237649134,0.10849754862454404,50.724998474121094,1
2019-04-10,49.66999816894531,50.185001373291016,49.54499816894531,50.154998779296875,48.284156799316406,86781200,AAPL,49.36714335850307,48.34357179914202,47.81666692097982,0.651492061915934,1.1814182166947933,1.3513536306869451,1.0,-0.015708412719950382,1.0,-0.036116579089671585,1.0,-0.04662210976430681,9.0,23.0,24.0,50.51937418235371,45.11395965960593,-0.00721258742718367,0.11174011675602435,5.405414522747776,0.10777419308758988,50.18000030517578,1
